Jaar;Dag;Van tot datum;Weeknummer;Tijden Van ;Tijden Tot;Evenement;Locatie
2012;zaterdag;11/08/2012;32;16:00;01:00;Verjaardagsfeest Park oog in al;Park Oog in Al
2012;maandag;12/08/2012;32;;;BBQ pré-UIT Unitas;Lucasbolwerk
2012;maandag;13-08-2012 t/m 17-08-2012;32;10:00;23:00;Uit Biton open air;Zocherpark
2012;zaterdag;09-08-2012;32;12:00;18:00;Coolcat Opening Event;Vredenburg
2012;zondag;12/08/2012;32;12:00;21:00;Pre UITdagen USC;Wilhelminapark
2012;maandag;13-08-2012 t/m 16-08-2012;33;19:45 19:15 19:00;"23:00 23;00 23:00";UIT Opening-Kickoff, sing a long, Slotfeest;University College Utrecht
2012;maandag;13-08-2012 t/m 17-08-2012;33;08:30;23:30;Kindervakantieweek de meern;Mauritspark
2012;maandag;13-08-2012 t/m 16-08-2012;33;09:00;16:00;Kindervakantieweek Vleuten;Nieuwe Vaart
2012;maandag;13-08-2012 t/m 16-08-2012;33;09:00;16:00;Kindervakantieweek Vleuten;Dorpsplein
2012;maandag;13-08-2012 t/m 16-08-2012;33;09:00;16:00;Kindervakantieweek Vleuten;PVCV
2012;maandag;13-08-2012 t/m 16-08-2012;33;10:00;23:00;UIT/UVSV;Drift
2012;maandag;13-08-2012 t/m 16-08-2012;33;10:00;23:00;UITDagen  Veritas;Hieronymusplantsoen
2012;maandag;13-08-2012 t/m 16-08-2012;33;;;Uitdagen Unitas;Lucasbolwerk
2012;maandag;13/08/2012;33;13:00;18:00;UIT Game-QR Route;neude
2012;maandag;13-08-2012 t/m 15-08-2012;33;13:00 14:00 14:00 ;18:30 19:00 19:00;UIT Chillplek;Domplein
2012;donderdag;16/08/2012;33;12:00;19:00;UIT Chilluit dag;Griftpark
2012;maandag;13/08/2012;33;13:00;18:00;UIT Game-QR Route;Pieterskerkhof
2012;maandag;13/08/2012;33;13:00;18:00;UIT Game-QR Route;Lepelenburg
2012;maandag;13/08/2012;33;11:00;15:00;UIT Lunches;Wilhelminapark
2012;dinsdag;14/08/2012;33;11:30;15:00;UIT LunchesXtreme;Wilhelminapark
2012;maandag;13-08-2012 t/m 16-08-2012;33;10:00;22:00;AUSR Orca;Janskerkhof
2012;maandag;13/08/2012;33;19:00;23:30;UIT Verenigingsparade;Maliebaan
2012;maandag;13/08/2012;33;19:00;23:30;UIT Verenigingsparade;Wilhelminapark
2012;maandag;13/08/2012;33;20:00;22:30;Parapluvergunning Molenerf de Ster Open monumentendag;Molenerf de Ster
2012;maandag;09/08/2012;33;14:00 19:00;16:00 21:00;Kids Express;Musicalkade
2012;maandag;13-08-2012 t/m 16-08-2012;33;12:00;23:00;UIT USC;Janskerkhof
2012;dinsdag;14/08/2012;33;08:00;16/00;SIB Infomarkt tijdens UIT;Neude
2012;dinsdag;14/08/2012;33;09:00;17:00;UIT JSVU Promotie;Janskerkhof
2012;dinsdag;14/08/2012;33;10:30;17:30;Workshop RUS tijdens UIT;Wilhelminapark
2012;woensdag;15-08-2012 t/m 17-08-2012;33;09:00;16:00;Kindervakantie3daagse;De Balije
2012;dinsdag;14/08/2012;33;10:00;18:00;UIT Spin;Janskerkhof
2012;woensdag;15/08/2012;33;11:00;15:00;UIT Informatiemarkt;Universiteitscentrum de Uithof
2012;woensdag;15/08/2012;33;12:00;14:00;UIT Lunches;Botanische tuinen
2012;donderdag;16/08/2012;33;08:00;16/00;SIB Infomarkt tijdens UIT;Neude
2012;vrijdag;17-08-2012 t/m 18-08-2012;33;16:00 10:00;21:00 16:00;Faro;Dorpsplein
2012;donderdag;16/08/2012;33;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2012;zondag;19/08/2012;33;14:00;22:00;Zomerconcerten Kasteel de Haar;Kasteel de Haar
2012;zondag;19/08/2012;33;13:00;17:00;Lazy Sunday Afternoon;Lepelenburg
2012;zondag;19/08/2012;33;08:00;10:00;Plaatsing tenten moskee;Bernadottelaan
2012;zondag;19/08/2012;33;15:00;21:30;D66 twitnick;Griftpark
2012;vrijdag;24-08-2012 t/m 26-08-2012;34;10:00;01:00;Buurtfeest Verdomhoekje;Kinkerstraat
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Neude
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Vredenburg Leidsche Rijn
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Jacobskerkhof
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Moreelsepark
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Mariaplaats
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Geertekerk
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Vismarkt
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Lucasbolwerk
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Korte Minrebroederstraat
2012;maandag;20-08-2012 t/m 02-09-2012;34;;;Objectvergunning oude muziek;Domplein
2012;maandag;20-08-2012 t/m 0-09-2012;34;;;Festival Oude Muziek;Domplein
2012;maandag;20-08-2012 t/m 03-09-2012;34;;;Objectvergunning oude muziek;Janskerkhof
2012;woensdag;22/08/2012;34;13:30;17:00;NVVCI Challange 2012;Domplein
2012;donderdag;23/08/2012;34;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2012;vrijdag;03-09-2012 t/m 21-09-2012;34;17:00;02:00;1 voor de Verkiezingen;Hamburgerplein
2012;zondag;26/08/2012;34;12:30;18:00;Leidsche Rijn Festival;Maximapark
2012;zaterdag;25/08/2012;34;12:00;23:00;Supernatural;Strand Oog in Al
2012;zaterdag;25/08/2012;34;13:00;19:00;Street Baseball Event;Neude
2012;zaterdag;25/08/2012;34;08:00;23:00;Buurtevenement Vleuterweide;Weide wereld
2012;zaterdag;25/08/2012;34;15:00;22:30;Buurtfeest de Woerd;Ed Hoornikplein
2012;zaterdag;25/08/2012;34;10:00;20:30;Jaarmarkt Vleuten;Dorpsplein
2012;zaterdag;25/08/2012;34;08:00;18:00;Rommelmarkt Ondiep;Ondiep
2012;zaterdag;25/08/2012;34;10:00;20:30;Jaarmarkt Vleuten;Schoolstraat
2012;zaterdag;25/08/2012;34;11:00;17:00;Zelfgemaakte Markt;Mariaplaats
2012;zaterdag;25/08/2012;34;10:00;17:00;Waterwinmarkt;Waterwinpark
2012;zondag;26/08/2012;34;12:30;17:30;56e rabo ronde van midden nederland;Maliebaan
2012;zondag;26/08/2012;34;12:00;20:00;Utrechts Mosselfestival;Lucasbolwerk
2012;zondag;26/08/2012;34;12:00;20:00;Utrechts Mosselfestival;Lange Jufferstraat
2012;zondag;26/08/2012;34;12:30;17:30;56e rabo ronde van midden nederland;Galgenwaard
2012;zondag;26/08/2012;34;13:00;17:00;Homecoming Festival;Marco Pololaan
2012;zaterdag;01/09/2012;35;12:00;23:00;Lief Festival;strijkviertel
2012;dinsdag;28/08/2012;35;12:00;20:00;Lunch en diner ;Cambridgelaan
2012;dinsdag;28/08/2012;35;08:30;20:00;Streetwise Piramidedreef;Piramidedreef
2012;woensdag;28-08-2012 t/m 01-09-2012;35;13:30 19:30 18:00 12:00;21:30 22:00 24:00 24:00;Buurtfeest Hoogelanden;Hoogstraat en Pijlstraat
2012;donderdag;30/08/2012;35;17:00;20:00;Jeu de boules;Emmalaan
2012;donderdag;30/08/2012;35;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2012;donderdag;30/08/2012;35;17:00;19:00;Zeskamp Mereveld;Mereveldseweg
2012;donderdag;30/08/2012;35;11:00;18:00;Toshiba Roadshow;Vredenburg
2012;vrijdag;31-08-2012 t/m 01-09-2012;35;10:00 00:00;00:00 13:00;Raps 24Kika;Nedereindseberg
2012;donderdag;30/08/2012;35;16;19;Opening Coffeemania;Station Overvecht
2012;vrijdag;31/08/2012;35;08:30;20:00;Streetwise Piramidedreef;Piramidedreef
2012;vrijdag;31-08-2012 t/m 03-09-2012;35;12:00;18:00;Viering heropening universiteitsbibliotheek;Drift
2012;vrijdag;31/08/2012;35;15:00;17:00;Street Baseball Event;Middenburcht
2012;zaterdag;01/09/2012;35;09:00;17:00;Braderie Amsterdamsestraatweg;Amsterdamsestraatweg
2012;zaterdag;01/09/2012;35;14:00;00:00;Meet the Fokkers;A.H.G.Fokkerstraat
2012;zaterdag;01/09/2012;35;14:30;23:30;Straatbarbecue Lindehoeve;Lindehoeve
2012;zaterdag;01/09/2012;35;14:00;00:00;Straatfeest 's Jacoblaan;s Jacoblaan
2012;zaterdag;01-09-2012 t/m 02-09-2012;35;10:00;18:00;Parapluvergunning Vleuterweide (2 jarig bestaan);WKC Vleuterweide 
2012;zaterdag;01/09/2012;35;09:00;18:00;Familiedag Lifeword;Park Transwijk
2012;zaterdag;01/09/2012;35;09:00;17:00;Kassabonnenactie tentoonstelling auto;Goylaan
2012;;02/09/2012;35;;;Parapluvergunning Belangenvereniging Hoog Catharijne ;Hoog Catharijne
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Neude
2012;zondag;02/09/2012;35;11:00;23:00;All Stars;Sportpark de Paperclip 
2012;zondag;02/09/2012;35;11:00;17:00;Brocante markt;Mariaplaats
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Mariaplaats
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Weerdsluis
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Stadhuisbrug
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Tolsteegbarriere
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Korte Minrebroederstraat
2012;zondag;02/09/2012;35;11:00;18:00;De streekmarkt;Twijnstraat
2012;zondag;02/09/2012;35;10:00;12:00;UCS Run;Universiteitsweg
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Domplein
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Lepelenburg
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Vredenburg
2012;zondag;02/09/2012;35;12:00;18:00;BijenFestival;Griftsteede
2012;zondag;02/09/2012;35;;;Culturele Zondag Uitfeest;Julianapark
2012;maandag;03/09/2012;36;11:00;23:00;All Stars;Sportpark de Paperclip 
2012;maandag;03/09/2012;36;17:30;21:00;Masterbarbecue;Sterrenburg
2012;zaterdag;08/09/2012;36;12:00;23:00;Smeerboel;Vredenburg Leidsche Rijn
2012;maandag;03-09-2012 t/m 23-09-2012;36;;;Objectvergunning Natuurmonumenten Fotodok;Lange nieuwstraat
2012;dinsdag;04/09/2012;36;10:00;17:00;Danone Athena Opening;Yalelaan
2012;maandag;03-09-2012 t/m 23-09-2012;36;;;Objectvergunning Fotodok;Lange nieuwstraat
2012;woensdag;05/09/2012;36;11:00;23:00;All Stars;Sportpark de Paperclip 
2012;vrijdag;07-09-2012 t/m 15-09-2012;36;12:00;23:00;EK Honkbal;Sportpark de Paperclip 
2012;donderdag;06/09/2012;36;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2012;vrijdag;07/09/2012;36;16:00;21:00;Barbecue Joosten advocaten;Museumlaan
2012;zaterdag;08/09/2012;36;07:00;01:00;Buurtfeest Springweg;Springweg
2012;zondag;09/09/2012;36;11:00;19:00;Drakenbootfestival;Haarrijnse Plas
2012;zondag;09/09/2012;36;12:00;17:00;Hoogtijdagen;Castellum Hogewoerd
2012;zaterdag;8-9-2012 t/m 09-09-2012;36;10:00;17:00;Utrechtse Buitenmarkt;Griftpark
2012;vrijdag;07/09/2012;36;15:00;18:00;Gaudeamus Muziekweek;Burchtpoort
2012;zaterdag;08/09/2012;36;10:00;17:00;Concert Open Monumentendag;Burchtpoort
2012;zaterdag;08/09/2012;36;13:00;15:30;Concert Open Monumentendag;Lepelenburg
2012;zaterdag;08/09/2012;36;10:00;17:00;Happening Hoograven;Tolsteegplantsoen
2012;zaterdag;08/09/2012;36;11:00;15:00;Informatiemarkt;Veemarktterrein
2012;zaterdag;08/09/2012;36;11:00;17:00;Parapluvergunning Molenerf de Ster Open monumentendag;Molenerf de Ster
2012;zaterdag;08/09/2012;36;14:00;23:00;Straatfeest Blad en takstraat;Takstraat
2012;zaterdag;08/09/2012;36;10:00;17:00;Romeinse Braderie;Park de Balije
2012;zaterdag;08/09/2012;36;12:00;19:00;Levende etalage;Nachtegaalstraat
2012;zaterdag;08/09/2012;36;15:30;16:15;Gaudeamus Muziekweek;Lepelenburg
2012;zaterdag;08/09/2012;36;10:00;17:00;Open monumentendag;Kasteel de Haar
2012;zaterdag;08/09/2012;36;14:00;15:00;Seizoensconcert;Station Overvecht
2012;zaterdag;08/09/2012;36;10:00;17:00;Open monumentendag;Lepelenburg
2012;zaterdag;08/09/2012;36;09:00;19:00;Bossabal in Utrecht;Neude
2012;zaterdag;08/09/2012;36;09:00;13:30;Lint-Wurmpie fiets parade;Het Lint
2012;zaterdag;08/09/2012;36;09:00;16:00;Rommelmarkt Ikarosdreef;Ikarosdreef/Kastordreef/Jasondreef
2012;zondag;09/09/2012;36;10:00;17:00;Jeugd Sport Arena;Park Oog in Al
2012;zondag;09/09/2012;36;10:00;20:00;Buitenkerkdienst Rehobothkerk;Tolsteegplantsoen
2012;zondag;09/09/2012;36;13:00;18:00;Zon Festival;Vorstelijk Complex
2012;maandag;09-09-2012 t/m 13-09-2012;36;16:00;19:00;Magic Circus;Willem van der Noortplein
2012;vrijdag;07-09-2012 t/m 23-09-2012;36;09:30;18:30;Cliniclowns theatertour;Maximapark
2012;maandag;10-09-2012 t/m 17-09-2012;37;18:00 14:00;23:00 19:00;Nazomercircus;Amaliapark 
2012;zaterdag;15/09/2012;37;11:00;23:00;Kleurenblindfestival;Beatrixpark
2012;donderdag;13/09/2012;37;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2012;vrijdag;14/09/2012;37;08:30;15:00;ANWB Streetwise;Winterboeidreef
2012;zatedag;15/09/2012;37;09:00;17:00;Braderie WKC De Klop;WKC De Klop
2012;zaterdag;15/09/2012;37;13:00;01:00;IBB Fest;IBB Laan
2012;zondag;16-09-2012 t/m 18-09-2012;37;09:30;23:00;Haarse Feestweek;Brink, Haarzuilens
2012;zaterdag;15/09/2012;37;19:30;22:00;Filmvertoning Rabat;Churchillaan
2012;zaterdag;15/09/2012;37;16:00;23:00;Overdreven Festival;Seinedreef
2012;zaterdag;15/09/2012;37;15:00;02:00;Proef het plein;Willem van Abcoudeplein
2012;zaterdag;15/09/2012;37;18:00;19:00;Stoom 2012;Maliebaanstation en route
2012;zondag;16/09/2012;37;13:00;18:00;Lale Festival;Molenerf de Ster
2012;zondag;16/09/2012;37;13:00;19:00;Activiteitendag Griftpark;Griftpark
2012;zondag;16-09-2012 t/m 17-03-2013;37;09:00;15:30;Hellas 7 lopen;Laan van Maarschalkerweerd
2012;zondag;16/09/2012;37;13:00;17:00;Lazy Sunday Afternoon;Lepelenburg
2012;woensdag;19-09-2012;38;20:30;21:30;Installatieoptocht UVSV;Janskerk en route
2012;vrijdag;21-09-2012 t/m 14-10-2012;38;;;Expositie Rise of populism;Korte Minrebroederstraat
2012;donderdag;20/09/2012;38;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2012;vrijdag;21/09/2012;38;21:00;01:00;VJ op de Dom;Domplein
2012;maandag;21-09-2012 t/m 22-09-2012;38;;;Filmopnames EYOF ;Het Lint
2012;zaterdag;22/09/2012;38;09:00;23:00;Wijkfeest Amerhof;Amerhof
2012;zaterdag;22/09/2012;38;13:00;17:00;Flatmonument;van Brammendreef
2012;zaterdag;22-09-2012 t/m 23-09-2012;38;08:00;18:00;Nederlands kampioenschap Wakeboarden;Strijkviertel
2012;zaterdag;22/09/2012;38;10:00;17:00;Buurtfeest Themadreven;St. Maartendreef
2012;zaterdag;22/09/2012;38;10:00;17:00;Braderie WKC Rokade;WKC Rokade
2012;zaterdag;22/09/2012;38;10:00;16:00;Wijkdag Lunetten;WKC Lunetten
2012;zaterdag;22/09/2012;38;11:00;23:00;Straatfeest Hoogravenseweg;Hoogravenseweg
2012;zaterdag;22/09/2012;38;12:00;00:00;Buurtfeest Zeeheldenbuurt;van Brakelstraat
2012;zaterdag;22/09/2012;38;12:00;00:00;Buurtfeest Zeeheldenbuurt;Trompstraat
2012;zaterdag;22/09/2012;38;12:00;00:00;Buurtfeest Zeeheldenbuurt;van Speijkstraat
2012;zaterdag;22/09/2012;38;11:00;16:00;Dichtbijdag;Stadhuisbrug
2012;zaterdag;22/09/2012;38;14:00;21:00;De Stichtse Boulevard;Lucasbolwerk
2012;zaterdag;22/09/2012;38;14:00;21:00;De Stichtse Boulevard;Lange Jufferstraat
2012;zaterdag;22/09/2012;38;14:00;21:00;De Stichtse Boulevard;Zocherpark
2012;zaterdag;22/09/2012;38;15:00;22:00;Muzikaal Terwijde 2012;Musicalkade
2012;zaterdag;22/09/2012;38;14:00;18:00;0%alcohol en 100% feest;Griftpark
2012;zondag;23/09/2012;38;09:00;17:00;Braderie Lombok;Kanaalstraat 
2012;zondag;23/09/2012;38;10:00;12:00;Breakfast Hardloopclinic;Lepelenburg
2012;zondag;23/09/2012;38;12:00;16:00;Jeugddag UVV;Sportpark de Paperclip 
2012;woensdag;26-09-2012 t/m 05-10-2012;39;09:00;01:00;Nederlands Filmfestival;Lucasbolwerk
2012;woensdag;26-09-2012 t/m 05-10-2012;39;09:00;01:00;Nederlands Filmfestival;Janskerkhof
2012;woensdag;26-09-2012 t/m 05-10-2012;39;09:00;01:00;Nederlands Filmfestival;Neude
2012;maandag;24/09/2012;39;08:30;15:00;Streetwise Xenophonlaan;Xenophonlaan
2012;dinsdag;25/09/2012;39;14:00;22:00;lifestyle event;Springertuin
2012;;25-09-2012 t/m 24-10-2012;39;;;Objectvergunning Eyof;Korte Minrebroederstraat
2012;woensdag;26-09-2012 t/m 28-0-2012;39;22:00;06:00;Ancient party;Janskerkhof
2012;donderdag;27/09/2012;39;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2012;donderdag;27-09-2012 t/m 01-10-2012;39;;;Nederlands Filmfestival;Hamburgerstraat
2012;donderdag;27/09/2012;39;16:00;18:00;Naandi Run;Papendorpseweg
2012;donderdag;27-09-2012 t/m 29-09-2012;39;16:00 14:00;22:00 24:00;Opening Brouwerij Maximus;Pratumplaats
2012;vrijdag;28-09-2012 t/m 30-09-2012;39;16:00;21:00;Magic Circus;Wilhelminapark
2012;vrijdag;28/09/2012;39;16:00;21:00;25 jarig bestaan blauwe zwaan;Wijde Begijnehof
2012;vrijdag;28-09-2012 t/m 29-09-2012;39;14:00 11:00;20:0016:00;Smaragdplein 50 jaar;Smaragdplein
2012;zaterdag;29/09/2012;39;10:00;17:00;Maliebaandag;Maliebaan
2012;zaterdag;29-09-2012 t/m 30-09-2012;39;10:00 11:00;17:00 17:00;Najaarsmarkt WKC overvecht;Wkc Overvecht
2012;zaterdag;29/09/2012;39;09:00;17:00;Kassabonnenactie tentoonstelling auto;Goylaan
2012;zaterdag;29/09/2012;39;11:00;17:00;Zelfgemaakte Markt;Mariaplaats
2012;;30/09/2012;39;;;Singelloop;Maliebaan
2012;zondag;30/09/2012;39;10:00;17:00;Singelloop;Lepelenburg
2012;zondag;30/09/2012;39;10:00;20:00;Tuindorps belang 80 jaar;Willem de Zwijgerplantsoen
2012;vrijdag;05-10-2012 t/m 06-10-2012;40;18:00;00:00;Helden van amstel live;Park Transwijk
2012;maandag;01/10/2012;40;08:30;15:00;Streetwise Ovidiuslaan;Ovidiuslaan
2012;maandag;01-10-2012 t/m 03-10-2012;40;16:00;19:00;Magic Circus;Wielingenplein
2012;donderdag;02-10-2012 t/m 05-10-2012;40;;;Nederlands Filmfestival;Hoog Catharijne
2012;donderdag;04/10/2012;40;10:00;17:00;Parapluvergunning Vleuterweide;WKC Vleuterweide
2012;vrijdag;05-10-2012 t/m 07-10-2012;40;16:00;21:00;Magic Circus;Händelstraat
2012;zaterdag;06-10-2012 t/m 08-10-2012;40;09:00;17:00;Rode loperdagen Oudkerkhof;Oudkerkhof
2012;zaterdag;06-10-2012;40;08:00;17:00;Opening speeltuin Camposdreef;Camposdreef
2012;zondag;07/10/2012;40;10:00;17:00;Antoniusloop 2012;Prins Hendriklaan
2012;zaterdag;06-10-2012;40;10:00;17:00;Oost in West;Laan van Nieuw Guinea
2012;zaterdag;06-10-2012;40;13:00;20:00;Beleef de Steef;Braziliedreef
2012;zondag;07/10/2012;40;12:00;18:00;Springerdagen;Springertuin
2012;zondag;07/10/2012;40;12:00;19:00;Mahatma Gandhi festival;Wkc Vleuterweide
2012;zaterdag;06-10-2012;40;10:00;17:00;Webshopmarkt Leidsche Rijn;WKC Vleuterweide
2012;zaterdag;06-10/22-11;40;;;Opnamen speelfilm Wolf;Papendorp
2012;zondag;07/10/2012;40;;;Parapluvergunning Belangenvereniging Hoog Catharijne ;Hoog Catharijne
2012;zondag;07/10/2012;40;10:00;13:00;Kids openingsparty;Hieronymusplantsoen
2012;maandag;08-10-2012 t/m 10-10-2012;41;16:00;19:00;Magic Circus;Teunisbloemlaan
2012;dinsdag;09-10-2012;41;17:00;20:00;Informatiestand tegen woninginbraak;Queeckhovenplein
2012;dinsdag;09-10-2012;41;08:30;11:30;Streetwise Staringstraat;Staringstraat
2012;maandag;10-10-2012;41;09:00;20:00;VIP Bus;Korte Minrebroederstraat
2012;woensdag;10-10-2012;41;17:00;22:00;nationaal Integratie Diner;Maliebaan
2012;vrijdag;12-10-2012 t/m 14-10-2012;41;16:00;21:00;Magic Circus;Terwijde tegenover NS
2012;vrijdag;12-10-2012;41;10:00;13:00;EYOF Kick off;Heidelberglaan
2012;vrijdag;19-10-2012 t/m 21-10-2012;42;17:00 14:00 14:00;01:00 01:00 21:00;Bockbierfestival;Tolsteegbarriere
2012;vrijdag;19-10-2012 t/m 21-10-2012;42;16:00;21:00;Magic Circus;Gloriantdreef
2012;zaterdag;20/10/2012;42;20:00;03:00;Museumnacht;Lange nieuwstraat
2012;zaterdag;20/10/2012;42;20:00;03:00;Museumnacht;Agnietenstraat
2012;zaterdag;20/10/2012;42;20:00;03:00;Museumnacht;Hamburgerstraat
2012;zaterdag;20/10/2012;42;20:00;03:00;Museumnacht;Domplein
2012;zaterdag;20/10/2012;42;11:00;17:00;Wondertime Utrecht;Oranjerivierdreef
2012;zondag;21/10/2012;42;10:30;15:00;Maliebaanloop;Maliebaan
2012;zondag;21/10/2012;42;10:30;15:00;Maliebaanloop;Wilhelminapark
2012;maandag;22/10/2012;43;08:30;16:00;Classic Express;Dorpsplein
2012;zondag;28/10/2012;43;;;Culturele Zondag Jong, jonger, jongst Fototentoonstelling;Domplein
2012;woensdag;24-10-2012;43;12:00;18:00;kinderspeelmiddag Julianapark;Julianapark
2012;donderdag;25/10/2012;43;08:00;10:00;Plaatsing tenten moskee;Bernadottelaan
2012;donderdag;25/10/2012;43;08:00;16:00;ANWB Streetwise;Koekoeksplein
2012;donderdag;25/10/2012;43;17:00;21:00;So you think you know HipHop;Vredenburg
2012;vrijdag;26-10-2012 t/m 28-10-2012;43;16:00;21:00;Magic Circus;Griftpark
2012;zaterdag;27/10/2012;43;12:00;16:00;Pheidippidesloop;Mytylweg
2012;zondag;28/10/2012;43;13:00;18:00;Culturele Zondag Jong, jonger, jongst;Stadhuisbrug
2012;zondag;28/10/2012;43;13:00;18:00;Culturele Zondag Jong, jonger, jongst;Domplein
2012;zondag;28/10/2012;43;13:00;18:00;Culturele Zondag Jong, jonger, jongst;Lucasbolwerk
2012;maandag;29-10-2012 t/m 31-10-2012;44;16:00;19:00;Magic Circus;Dorpsplein
2012;woensdag;31-10-2012;44;08:30;12:30;Streetwise Shanghaidreef;Shanghaidreef
2012;zaterdag;03-11-2012;44;18:00;00:00;Opnamen speelfilm Wolf;Goylaan
2012;zaterdag;03-11-2012;44;09:00;17:00;Kassabonnenactie tentoonstelling auto;Goylaan
2012;zaterdag;03-11-2012;44;21:00;01:00;Promsnacht;Utrechtseweg
2012;zaterdag;03-11-2012;44;11:00;20:00;Eat-in Utrecht fairtrade;Mariaplaats
2012;zaterdag;03-11-2012;44;12:00;21:00;Voor de buren, van de buren;Koekoeksplein
2012;zaterdag;03-11-2012;44;11:00;17:00;Wondertime Utrecht;Zambesidreef
2012;zaterdag;03-11-2012;44;11:00;13:00;De gezondste wijk van Utrecht;Wilhelminapark
2012;zondag;04-11-2012;44;07:00;19:00;Filmopnames tv serie Feuten;Domplein
2012;dinsdag;06-11-2012;45;21:00;03:00;Opnamen speelfilm Wolf;Beneluxlaan
2012;donderdag;08-11-2012;45;09:00;18:00;TEDxUtrecht;Lucasbolwerk
2012;donderdag;08-11-2012;45;22:15;23:45;Fakkeloptocht USR;Domplein
2012;vrijdag;09-11-2012;45;18:00;18:45;St maartenfeest Achter de Dom;Achter de Dom
2012;vrijdag;09-11-2012;45;19:00;21:00;Lampionnenoptocht Overvecht noord;Gangesdreef
2012;zaterdag;10-11-2012;45;18:30;20:30;Sint Maarten Parade;Domplein
2012;zaterdag;10-11-2012;45;18:30;20:30;Sint Maarten Parade;Zeedijk (begin fanfare)
2012;zaterdag;10-11-2012;45;14:00;15:00;Concertorgel de lange Gavioli;Stadhuisbrug
2012;zaterdag;10-11-2012;45;18:30;19:30;Lampionnenoptocht Tuindorp;Willem de Zwijgerplantsoen
2012;;;45;;;VIP Bus;Neude
2012;zondag;11/11/2012;45;10:00;15:00;Parapluvergunning Vleuterweide (Sinterklaasintocht);WKC Vleuterweide
2012;zondag;11/11/2012;45;19:00;20:30;Lampionnenoptocht oog in Al;Herderplein
2012;zondag;11/11/2012;45;19:00;20:00;Sint Maarten Lampionnenoptocht;Kanaalstraat en route
2012;zondag;11/11/2012;45;12:00;17:00;St Maartenmarkt;Stadhuisbrug
2012;;12-11-2012 t/m 18-11-2012;46;;;Objectvergunning sos kinderdorpen;Janskerkhof
2012;vrijdag;16-11-2012;46;22:15;23:45;Fakkeltocht Unitas;Domplein
2012;zaterdag;17/11/2012;46;;;Parapluvergunning Belangenvereniging Hoog Catharijne ;Hoog Catharijne
2012;zaterdag;17/11/2012;46;12:00;15:15;Intocht Sinterklaas centrum;Bemuurde Weerd
2012;zaterdag;17/11/2012;46;09:30;16:30;VVD Springkussen tijdens sinterklaasintocht;Neude
2012;maandag;19-11-2012 t/m 20-11-2012;47;21:00;03:00;Opnamen speelfilm Wolf;Mineurslaan
2012;woensdag;21-11-20112 t/m 25-11-2012;47;11:00 10:00 ;22:00 18:00;Country and Christmas Fair;Kasteel de Haar
2012;donderdag;22/11/2012;47;10:00;20:00;Platen en CD Beurs;Vredenburg
2012;zaterdag;24-11-2012;47;15:00;20:00;Sta op tegen kanker;Neude
2012;zaterdag;24-11-2012;47;11:00;16:00;Sinterklaasactiviteit Hart van Hoograven;Goylaan
2012;zaterdag;24-11-2012;47;13:30;16:15;Sinterklaasintocht oog in Al;Kanaalweg en route
2012;zaterdag;24-11-2012;47;10:00;12:00;Sinterklaasintocht Vleuten;Schoolstraat
