"";"location_adress";"year";"day";"date_from_to";"weeknr";"time_from";"time_to";"event_naam";"location";"openbareruimtenaam";"rdx";"rdy";"lon.x";"lat.x";"nday";"location_ch";"lon.y";"lat.y"
"1965";"korte minrebroederstraat,utrecht";2013;"donderdag";"25-07-2013";"30";"19:00";"21:00";"Spa on tour";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1966";"korte minrebroederstraat,utrecht";2012;"donderdag";"12/07/2012";"28";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1967";"korte minrebroederstraat,utrecht";2016;"zondag";"04/09/2016";"35";"12:00";"20:00";"Uitfeest 2016";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1968";"korte minrebroederstraat,utrecht";2013;"zondag";"21-07-2013";"29";"12:00";"17:00";"de woordmarkt";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1969";"korte minrebroederstraat,utrecht";2013;"donderdag";"18-07-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1970";"korte minrebroederstraat,utrecht";2013;"dinsdag";"16-07-2013";"29";"19:00";"22:30";"Pleinconcert";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"dinsdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1971";"korte minrebroederstraat,utrecht";2013;"donderdag";"13-06-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1972";"korte minrebroederstraat,utrecht";2011;"zondag";"13-11-2011";"45";"13:30";"16:00";"Optocht sinterklaas catharijne convent";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1973";"korte minrebroederstraat,utrecht";2012;"donderdag";"26/07/2012";"30";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1974";"korte minrebroederstraat,utrecht";2015;"Elke donderdag";"30-04-2015 t/m 17-09-2015";"18";"20:30";"23:00";"Las Nueve open air tango";"Korte minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;NA;"Korte minrebroederstraat";5,1201862;52,0919741
"1975";"korte minrebroederstraat,utrecht";2011;"woensdag";"21-09-2011";"38";"15:00";"19:45";"International day of peace";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"woensdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1976";"korte minrebroederstraat,utrecht";2016;"zondag";"04/09/2016";"35";"12:00";"20:00";"Uitfeest 2016";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1977";"korte minrebroederstraat,utrecht";2012;"donderdag";"02/08/2012";"31";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1978";"korte minrebroederstraat,utrecht";2011;"donderdag";"22-09-2011";"38";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1979";"korte minrebroederstraat,utrecht";2012;"zaterdag";"04/08/2012";"31";"13:00";"23:00";"In Vervoering";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zaterdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1980";"korte minrebroederstraat,utrecht";2012;"donderdag";"09/08/2012";"32";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1981";"korte minrebroederstraat,utrecht";2013;"donderdag";"20-06-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1982";"korte minrebroederstraat,utrecht";2013;"donderdag";"11-07-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1983";"korte minrebroederstraat,utrecht";2014;"zondag";"16-11-2014";"46";"12:00";"16:00";"Intocht Sinterklaas Centrum";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1984";"korte minrebroederstraat,utrecht";2011;"vrijdag";"11-11-2011 t/m 09-12-2011";"45";"";"";"Objectvergunning Centraal Museum";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"vrijdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1985";"korte minrebroederstraat,utrecht";2016;"";"06-09-2016 t/m 17-09-2016";"35";"nvt";"";"Nationale Sportweek";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"";"Korte Minrebroederstraat";5,1201862;52,0919741
"1986";"korte minrebroederstraat,utrecht";2013;"donderdag";"04-07-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1987";"korte minrebroederstraat,utrecht";2015;"zondag";"26-04-2015 t/m 27-04-2015";"17";"18:00";"01:00";"Evenementenplein Korte Minrebroederstraat";"Korte minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte minrebroederstraat";5,1201862;52,0919741
"1988";"korte minrebroederstraat,utrecht";2014;"vrijdag";"12-12-2014 t/m 14-12-2015";"50";"16:00              11:00              11:00";"23:00             23:00              20:00";"Kerstmarkt Utrecht";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"vrijdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1989";"korte minrebroederstraat,utrecht";2016;"zondag";"17-09-2016 t/m 25-09-2016";"37";"12:00";"18:00";"Nationale Sportweek";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1990";"korte minrebroederstraat,utrecht";2016;"donderdag";"08-09-2016";"36";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1991";"korte minrebroederstraat,utrecht";2012;"donderdag";"30/08/2012";"35";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1992";"korte minrebroederstraat,utrecht";2013;"zaterdag";"29-06-2013";"26";"11:00";"23:00";"Roze Zaterdag";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zaterdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1993";"korte minrebroederstraat,utrecht";2016;"zondag";"03/04/2016";"13";"11:00";"18:00";"De Streekmarkt";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1994";"korte minrebroederstraat,utrecht";2013;"donderdag";"27-06-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1995";"korte minrebroederstraat,utrecht";2016;"zondag";"10-01-2016";"1";"12:00";"18:00";"Culturele Zondag: Nieuwjaarsduik";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1996";"korte minrebroederstraat,utrecht";2016;"dinsdag";"12-01-2016";"2";"22:30";"23:30";"Fakkeltocht Unitas S.R. opening lustrum";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"dinsdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1997";"korte minrebroederstraat,utrecht";2012;"donderdag";"16/08/2012";"33";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1998";"korte minrebroederstraat,utrecht";2011;"maandag";"17-10-2011";"42";"12:30";"13:30";"Werelddag van verzet tegen armoede";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"maandag";"Korte Minrebroederstraat";5,1201862;52,0919741
"1999";"korte minrebroederstraat,utrecht";2015;"zaterdag";"04/04/2015";"14";"07:00";"16:00";"Filmopnamen crowdfunding";"Korte minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zaterdag";"Korte minrebroederstraat";5,1201862;52,0919741
"2000";"korte minrebroederstraat,utrecht";2011;"donderdag";"29-09-2011";"39";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2001";"korte minrebroederstraat,utrecht";2011;"dinsdag";"11-10-2011 t/m 10-11-2011";"41";"";"";"Objectvergunning Museumconvent";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"dinsdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2002";"korte minrebroederstraat,utrecht";2011;"zaterdag";"18-06-2011";"24";"18:30";"01:00";"GigaPANN 2011";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zaterdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2003";"korte minrebroederstraat,utrecht";2016;"donderdag";"15-09-2016";"37";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2004";"korte minrebroederstraat,utrecht";2012;"maandag";"20-08-2012 t/m 02-09-2012";"34";"";"";"Objectvergunning oude muziek";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"maandag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2005";"korte minrebroederstraat,utrecht";2012;"donderdag";"23/08/2012";"34";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2006";"korte minrebroederstraat,utrecht";2012;"zondag";"09-06-2012 t/m 01-07-2012";"23";"";"";"EK Schermen de Zaak";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2007";"korte minrebroederstraat,utrecht";2014;"donderdag";"14/08/2014";"33";"20:30";"23:00";"Las Nueve tango open air";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2008";"korte minrebroederstraat,utrecht";2016;"zondag";"06/11/2016";"44";"12:00";"18:00";"Sint Maartensmarkt";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2009";"korte minrebroederstraat,utrecht";2016;"donderdag";"11-08-2016";"32";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2010";"korte minrebroederstraat,utrecht";2013;"donderdag";"02-05-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2011";"korte minrebroederstraat,utrecht";2014;"vrijdag";"22-08-2014 t/m 24-08-2014";"34";"13:00";"01:00";"Weissbeach";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"vrijdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2012";"korte minrebroederstraat,utrecht";2012;"maandag";"6-02-2012 t/m 11-03-2012";"6";"";"";"Objectvergunning DUS";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"maandag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2013";"korte minrebroederstraat,utrecht";2011;"donderdag";"30-06-2011";"26";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2014";"korte minrebroederstraat,utrecht";2015;"vrijdag";"19-06-2015 t/m 21-06-2015";"25";"17:00";"01:00";"Culturele Zondag; The Battle";"Korte minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"vrijdag";"Korte minrebroederstraat";5,1201862;52,0919741
"2015";"korte minrebroederstraat,utrecht";2012;"zondag";"09-12-2012";"49";"17:00";"18:00";"Chanoeka lichten aansteken";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2016";"korte minrebroederstraat,utrecht";2011;"donderdag";"01-09-2011";"35";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2017";"korte minrebroederstraat,utrecht";2011;"zondag";"04-09-2011";"35";"12:00";"23:00";"Uitfeest";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2018";"korte minrebroederstraat,utrecht";2013;"donderdag";"26-09-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2019";"korte minrebroederstraat,utrecht";2014;"donderdag";"21/08/2014";"34";"20:30";"23:00";"Las Nueve tango open air";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2020";"korte minrebroederstraat,utrecht";2012;"donderdag";"20/09/2012";"38";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2021";"korte minrebroederstraat,utrecht";2012;"vrijdag";"21-09-2012 t/m 14-10-2012";"38";"";"";"Expositie Rise of populism";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"vrijdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2022";"korte minrebroederstraat,utrecht";2012;"maandag";"09-01-2012 t/m 16-01-2012";"2";"";"";"Objectvergunning Culturele zondag nieuwjaarsduik";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"maandag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2023";"korte minrebroederstraat,utrecht";2014;"zaterdag";"30/08/2014";"35";"14:00";"00:00";"Impakt Panonrama Open Air Festival";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zaterdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2024";"korte minrebroederstraat,utrecht";2016;"donderdag";"05-05-2016";"18";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2025";"korte minrebroederstraat,utrecht";2012;"donderdag";"14/06/2012";"24";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2026";"korte minrebroederstraat,utrecht";2011;"donderdag";"22-12-2011";"51";"18:45";"20:00";"Aansteken menora korte minrebroederstraat";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2027";"korte minrebroederstraat,utrecht";2013;"donderdag";"09-05-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2028";"korte minrebroederstraat,utrecht";2014;"zondag";"31/08/2014";"35";"13:00";"20:00";"Stadhuiskwartier Trunk Sale";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2029";"korte minrebroederstraat,utrecht";2013;"donderdag";"19-09-2013";"";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2030";"korte minrebroederstraat,utrecht";2014;"zondag";"31/08/2014";"35";"13:00";"20:00";"Stadhuiskwartier Trunk Sale";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"zondag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2031";"korte minrebroederstraat,utrecht";2012;"donderdag";"21/06/2012";"25";"20:30";"23:00";"Las Nueve Open Air Tango";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2032";"korte minrebroederstraat,utrecht";2014;"donderdag";"28/08/2014";"35";"20:30";"";"Las Nueve tango open air";"Korte Minrebroederstraat";"Korte Minrebroederstraat";136709;456003;5,120304;52,091983;"donderdag";"Korte Minrebroederstraat";5,1201862;52,0919741
"2033";"korte minrebroederstraat,utrecht";2011;"maandag";"21-03-2011 t/m 11-04-2011";"12";"";"";"Objectvergunning Liszt Concours";"Korte Minrebroederstraat ";"";NA;NA;NA;NA;"maandag";"Korte Minrebroederstraat ";5,1201862;52,0919741
"2034";"korte minrebroederstraat,utrecht";2014;"zaterdag";"15-02-2014 t/m 15-03-2014";"7";"";"";"Tentoonstelling 50 ontmoetingen";"Korte Minrebroederstraat ";"";NA;NA;NA;NA;"zaterdag";"Korte Minrebroederstraat ";5,1201862;52,0919741
"2035";"korte minrebroederstraat,utrecht";2011;"maandag";"05-12-2011 t/m 12-12-2011";"49";"";"";"Objectvergunning Culturele zondag";"Korte Minrebroederstraat ";"";NA;NA;NA;NA;"maandag";"Korte Minrebroederstraat ";5,1201862;52,0919741
"2036";"korte minrebroederstraat,utrecht";2011;"maandag";"03-01-2011 t/m 31-01-2011";"1";"";"";"Objectvergunning Rietveldjaar Centraal museum";"Korte Minrebroederstraat ";"";NA;NA;NA;NA;"maandag";"Korte Minrebroederstraat ";5,1201862;52,0919741
