year;day;date_from_to;weeknr;time_from;time_to;event_naam;location;openbareruimtenaam;rdx;rdy;lon;lat
2013;zondag;02-06-2013;22;11:30;18:00;Culturele Zondag Vocaal Kabaal;Stadhuisbrug;Stadhuisbrug;136677;455956;5.119840;52.091560
2013;zondag;02-06-2013;22;11:30;18:00;Culturele Zondag Vocaal Kabaal;Vismarkt;Vismarkt;136697;455939;5.120133;52.091407
2013;zondag;02-06-2013;22;11:30;18:00;Culturele Zondag Vocaal Kabaal;Gaardbrug;;;;;
2013;zondag;02-06-2013;22;11:30;18:00;Culturele Zondag Vocaal Kabaal;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2013;zondag;02-06-2013;22;11:30;18:00;Culturele Zondag Vocaal Kabaal;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2013;zondag;02-06-2013;22;11:30;18:00;Culturele Zondag Vocaal Kabaal;Domplein;Domplein;136760;455888;5.121057;52.090953
2013;zondag;02-06-2013;22;12:00;18:00;Hartewens;Westerkade;Westerkade;136878;454661;5.122842;52.079928
2013;zondag;02-06-2013;22;13:00;19:00;Backupdatum Dew picknick tour;Griftpark;;;;;
2013;zondag;02-06-2013;22;;;Parapluvergunning Hoog Catharijne CZ Vocaal kabaal;Hoog Catharijne;;;;;
2013;maandag;03-06-2013 t/m 17-07-2013;23;13:00;17:00;WijkSafari Utrecht;Plantage;Plantage;135328;457186;5.100078;52.102566
2013;woensdag;05-06-2013 t/m 09-06-2013;23;13:00 13:00 13:00 ;23:00 23:45 19:00;Kermis Vleuten;Dorpsplein;Dorpsplein;129239;457734;5.011177;52.107242
2013;maandag;03-06-2013 t/m 06-06-2013;23;;;NWB - Avondvierdaagse Utrecht;"Sportpark ""Koningsweg"" en omgeving";;;;;
2013;maandag;03-06-2013 t/m 06-06-2013;23;;;NWB - Avondvierdaagse Utrecht;"Sportpark ""Vechtzoom en omgeving";;;;;
2013;dinsdag;04-06-2013;23;17:00;23:00;Alcmaeonfestival;Noordsepark;;;;;
2013;dinsdag;04-06-2013 t/m 07-06-2013;23;18:30;20:30;Avondvierdaagse LR;Amaliapark;;;;;
2013;woensdag;05-06-2013;23;13:00;17:00;Wonderlijk ontmoeten;Tigrisdreef;Tigrisdreef;135692;459729;5.105250;52.125437
2013;woensdag;05-06-2013;23;14:00;15:00;Straattekenen;Willem de Zwijgerplantsoen;Willem de Zwijgerplantsoen;137341;457715;5.129441;52.107385
2013;dinsdag;06-06-2013;23;19:00;20:00;Zomeravondcup;Atletiekbaan Overvecht;;;;;
2013;donderdag;06-06-2013;;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2013;zaterdag;08-06-2013;23;6:00;23:00;Wijkfeest Wittevrouwen;Staalstraat;Staalstraat;137257;456440;5.128269;52.095923
2013;zaterdag;08-06-2013;23;10:00;12:15;Opening station LR;Reykjavikplein;Reykjavikplein;132921;456893;5.064968;52.099843
2013;zondag;09-06-2013;23;11:00;16:00;Landgoeddag;Thematerweg;Thematerweg;128330;458993;4.997811;52.118511
2013;vrijdag;07-06-2013;23;12:30;15:30;Dag van de vermisten;Moreelsepark;Moreelsepark;136296;455579;5.114306;52.088158
2013;vrijdag;07-06-2013;23;16:00;19:00;100 jaar rosarium;Stolberglaan;Stolberglaan;138210;455982;5.142202;52.091837
2013;vrijdag;07-06-2013 t/m 09-06-2013;23;16:00;23:30;Cultfest;Oudegracht;Oudegracht;136413;456451;5.115957;52.095996
2013;zaterdag;08-06-2013;23;9:00;17:00;Muntbeurs;Leidseweg;Leidseweg;135085;455545;5.096630;52.087809
2013;zaterdag;08-06-2013;23;9:00;17:30;Dag van het gezonde diergewicht;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2013;zaterdag;08-06-2013;23;11:00;17:00;Ondernemers laten zich zien;Biltstraat;Biltstraat;137838;456386;5.136752;52.095458
2013;zondag;09-06-2013;23;11:00;17:00;Vierde utrechtse troostdag;Gansstraat;Gansstraat;137288;454535;5.128823;52.078802
2013;zaterdag;08-06-2013;23;13:00;17:00;Opening Prins bernardplein;Prins Bernardplein;;;;;
2013;zaterdag;08-06-2013;23;14:00;16:30;Best life juliana tour;Julianapark;;;;;
2013;zaterdag;08-06-2013;23;16:00;19:00;20 jari bestaan zizo;Oudegracht;Oudegracht;136413;456451;5.115957;52.095996
2013;zondag;09-06-2013;23;8:00;13:00;Historische Rally;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2013;maandag;10-06-2013 t/m 21-06-2013;24;9:00;16:00;Sportdagen Olympos;Olympos;;;;;
2013;dinsdag;11-06-2013;24;14:00;22:00;De utrechtse ondernemersdag;De Springertuin;;;;;
2013;vrijdag;21-06-2013 t/m 03-07-2013;25;9:00;23:00;Tuigdorp Medi;Maximapark;;;;;
2013;dinsdag;11-06-2013 t/m 14-06-2013;24;17:30;21:00;Avondvierdaagse oog in al;Victor Hugoplantsoen en route;;;;;
2013;woensdag;12-06-2013;24;13:00;17:00;Straatspeeldag Mariendaal;Mariendaalstraat;;;;;
2013;zondag;;24/28;13:00;17:00;WijkSafari Utrecht;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2013;woensdag;12-06-2013;24;15:00;23:00;Mission;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2013;woensdag;12-06-2013;24;18:00;22:00;Nationale haringparty;Kasteel de Haar;;;;;
2013;donderdag;13-06-2013;24;10:00;20:00;Platen en CD Beurs;Vredenburg;Vredenburg;136182;456134;5.112608;52.093141
2013;donderdag;13-06-2013;;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2013;zaterdag;06-07-2013;27;14:00;23:00;Buurtfeest Boeroehof;Boeroehof;Boeroehof;134717;456067;5.091236;52.092485
2013;zaterdag;15-06-2013;24;8:00;23:30;Volleybaltoernooi Bankaplein;Bankaplein;Bankaplein;134911;455780;5.094085;52.089912
2013;zaterdag;15-06-2013;24;10:00;1:00;Volleybaltoernooi Oog in al;Händelstraat;Händelstraat;134309;455479;5.085317;52.087186
2013;zaterdag;15-06-2013;24;10:30;17:00;Dutch street cup;Neude;Neude;136588;456080;5.118539;52.092668
2013;zaterdag;15-06-2013;24;14:00;21:30;Proef de wijk wvr;Veeartsenijpad;Veeartsenijpad;137881;456724;5.137371;52.098498
2013;zaterdag;15-06-2013;24;18:30;23:30;Openluchtbioscoop;The Wall;;;;;
2013;zondag;16-06-2013;24;12:00;18:00;Korenfestival;Molenerf de Ster;;;;;
2013;zondag;16-06-2013;24;13:00;17:30;A Lazy Sunday afternoon;Lepelenburg;Lepelenburg;137189;455715;5.127324;52.089409
2013;zondag;16-06-2013;24;14:00;16:00;Grijze jagerdag;Stadhuisbrug;Stadhuisbrug;136677;455956;5.119840;52.091560
2013;zondag;16-06-2013;24;14:00;17:00;Classic Car meeting;Dorpsplein ;;;;;
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;16:00 11:00 10:00 ;18:00 02:00 14:00;Midzomernachtfeest;Rotsoord;Rotsoord;136743;454023;5.120898;52.074183
2013;donderdag;20-06-2013;25;8:00;16:00;Participathiepicknick;Molenerf de Ster;;;;;
2013;Vrij;21-06-2013 t/m 23-06-2013;25;10:00;17:00;NieuwUtrecht Atractiedagen;Sportpark Rijnvliet;Sportpark Rijnvliet;132923;454226;5.065180;52.075876
2013;donderdag;20-06-2013;25;10:00;23:00;Kom over de Brug (donderdag);Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2013;donderdag;20-06-2013;;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;15:00 12:00 12:00;02:00: 20:00 18:00;Vrede is eten met muziek;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2013;vrijdag;21-06-2013 t/m 22-06-2013;25;16:00 10:00 ;21:00 16:00;Faro;Dorpsplein;Dorpsplein;129239;457734;5.011177;52.107242
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;19:00 11:00 13:00 ;23:00 23:00 17:00;Ijzersterk;Cartesiusweg;Cartesiusweg;134364;456843;5.086034;52.099445
2013;donderdag;20-06-2013 t/m 21-06-2013;25;;;Utrecht Viert Vrede met Community Art;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2013;donderdag;20-06-2013 t/m 22-09-2013;25;;;Parapluvergunning Hoog Catharijne kunst in stationsgebied;Hoog Catharijne;;;;;
2013;vrijdag;21-06-2013;25;8:30;16:00;Kinderfeest en ritueel met rondleiding;Molenerf de Ster;;;;;
2013;vrijdag;21-06-2013;25;8:30;16:00;Kinderfeest en ritueel met rondleiding;van Riebeeckstraat;;;;;
2013;vrijdag;21-06-2013;25;9:00;0:00;Duurzaam doen;Oudenoord;Oudenoord;136226;456588;5.113228;52.097225
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;10:00;23:00;De langste vredesvlag;Muntsluis ;;;;;
2013;zaterdag;22-06-2013;25;12:00;0:00;Fortenfeest Lunet III;Beatrixpark;;;;;
2013;vrijdag;21-06-2013 t/m 22-06-2013;25;19:00;1:00;Midzomergracht Festival openingsfeest;Oudegracht;Oudegracht;136413;456451;5.115957;52.095996
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;20:00;22:00;HTML (How To Make Love);Fort de Klop;;;;;
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;20:00 13:00 13:00 ;23:00 02:00 18:00;Midzomerweekend Molenerf de Ster;Molenerf de Ster;;;;;
2013;vrijdag;21-06-2013;25;;;Waterweg Rhijnstad;Keulse Kade;;;;;
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;Midzomerfeest Rotsoord;Briljantlaan;Briljantlaan;136823;454051;5.122067;52.074437
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;Liefde in Noord;Rode brug;;;;;
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;Midzomernacht bij Rood|Noot;Oude Vleutenseweg;Oude Vleutenseweg;133697;456476;5.076328;52.096125
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;Midzomernacht bij Rood|Noot;Het Lint;;;;;
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;Programma Staatliedenbuurt;Draaiweg;Draaiweg;136201;456982;5.112836;52.100765
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;Programma Staatliedenbuurt;Grave van Solmstraat;;;;;
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;Programma Staatliedenbuurt;Draaiweg;Draaiweg;136201;456982;5.112836;52.100765
2013;vrijdag;21-06-2013 t/m 23-06-2013;25;;;De langste tafel;Maximapark;;;;;
2013;zaterdag;22-06-2013;25;9:00;17:00;Braderie Plantage;Plantage;Plantage;135328;457186;5.100078;52.102566
2013;zaterdag;22-06-2013;25;10:00;17:00;Wijkfeest Overkapel;WKC Overkapel;;;;;
2013;zaterdag;22-06-2013;25;10:00;18:00;Kom over de Brug (zaterdag);De Hoogstraat;;;;;
2013;zaterdag;22-06-2013;25;10:00;18:00;Kom over de Brug (zaterdag);Bosboomstraat;Bosboomstraat;137869;454987;5.137280;52.082891
2013;zaterdag;22-06-2013;25;10:00;18:00;Kom over de Brug (zaterdag);Burgemeester F.A. Andrealaan;;;;;
2013;zaterdag;22-06-2013;25;10:00;18:00;Kom over de Brug (zaterdag);Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;10:00;18:00;Urban Trajectories;Achter de Dom;Achter de Dom;136865;455900;5.122579;52.091064
2013;zaterdag;22-06-2013;25;10:00;18:00;Urban Trajectories;Nieuwe kade;;;;;
2013;zaterdag;22-06-2013;25;12:00;17:00;Zingende Beelden;Maximapark;;;;;
2013;zaterdag;22-06-2013;25;12:00;17:00;Midzomerfeest de Woerd;Het lint;;;;;
2013;zaterdag;22-06-2013;25;12:00;18:00;Merwede beweegt;Koningin Wilhelminalaan ;;;;;
2013;zaterdag;22-06-2013;25;12:00;23:00;Straatfeest Kievitdwarsstraat;Kievitdwarsstraat;Kievitdwarsstraat;136769;456669;5.121147;52.097973
2013;zaterdag;22-06-2013;25;14:00;15:00;Vredesconcert stationsarena overvecht;Station Overvecht;;;;;
2013;zaterdag;22-06-2013;25;14:00;16:00;Van geen wijken weten;Oranjelaan;Oranjelaan;131194;454621;5.039930;52.079347
2013;zaterdag;22-06-2013;25;14:00;16:00;Van geen wijken weten;Meernbrug;;;;;
2013;zaterdag;22-06-2013;25;14:00;17:00;Tandem Festival;Braziliedreef;;;;;
2013;zaterdag;22-06-2013;25;16:00;1:00;Buiten westen;Muntsluis ;;;;;
2013;zaterdag;22-06-2013;25;16:00;0:00;Midzomernachtfestival de Wilg;Mecklenburglaan;Mecklenburglaan;137887;455229;5.137525;52.085066
2013;zaterdag;22-06-2013;25;17:00;1:00;Overdreven Festival;Seinedreef;Seinedreef;135905;458497;5.108425;52.114368
2013;zaterdag;22-06-2013;25;17:00;19:30;Geef de vrede door;Braziliedreef;;;;;
2013;zaterdag;22-06-2013;25;17:30;20:00;Resto van Harte;Park Transwijk;;;;;
2013;zaterdag;22-06-2013;25;18:30;21:00;Resto van Harte Staatsliedenbuurt;Grave van Solmstraat;;;;;
2013;zaterdag;22-06-2013;25;18:30;21:00;Restovanharte Zuilen;Prinses Beatrixlaan;Prinses Beatrixlaan;134358;458784;5.085825;52.116895
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;8:00 13:00;18:00 18:00;Rommelmarkt min. De visserstraat;Min de visserstraat;;;;;
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Antoniuskerk ;;;;;
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Majellapark;Majellapark;134689;456284;5.090816;52.094440
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Molenerf de Ster;;;;;
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Muntsluis ;;;;;
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Bankaplein;Bankaplein;134911;455780;5.094085;52.089912
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Herderplein;Herderplein;134068;455824;5.081777;52.090282
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Park Oog in Al;Park Oog in Al;134800;455438;5.092475;52.086833
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Aakplein;Aakplein;134109;456782;5.082317;52.098895
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Schimmelplein;;;;;
2013;zaterdag;22-06-2013 t/m 23-06-2013;25;12:00 12:00 ;20:00 19:00;Koffieritueel de spelende mens;Spinozaplantsoen;Spinozaplantsoen;134125;456222;5.082581;52.093854
2013;zaterdag;22-06-2013;25;;;Midzomernachtstafel;Castellum de Hoge Woerd;;;;;
2013;zaterdag;22-06-2013;25;;;Midzomernachtstafel;Het Lint;;;;;
2013;zaterdag;22-06-2013;25;;;Nacht van de Unie;Muntsluis ;;;;;
2013;zaterdag;22-06-2013;25;;;Slotfeest UCK Hoograven;Verlengde Hoogravenseweg;Verlengde Hoogravenseweg;136318;452573;5.114781;52.061140
2013;zondag;23-06-2013;25;10:00;16:30;Paralympic Youth Festival Handbike Race;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2013;zondag;23-06-2013;25;13:00;18:00;Parkdag Midzomergracht;Lepelenburg;Lepelenburg;137189;455715;5.127324;52.089409
2013;zondag;23-06-2013;25;13:00;18:00;ZON Festival;Vorstelijk Complex ;;;;;
2013;zondag;23-06-2013;25;13:00;18:00;Cultuurplein vrede van utrecht;Ab harrewijnstraat;;;;;
2013;zondag;23-06-2013;25;13:30;20:30;Blendin ARK;Prins Clausbrug;;;;;
2013;zondag;23-06-2013;25;14:00;18:00;Dag van het Griftpark;Griftpark;;;;;
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Bokkenbuurt;;;;;
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Anna van Burendreef;Anna van Burendreef;137295;458425;5.128728;52.113768
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Apollodreef;Apollodreef;137417;458642;5.130498;52.115726
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Enghlaan;Enghlaan;130695;457667;5.032427;52.106708
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Eykmanlaan;Eykmanlaan;137471;457356;5.131353;52.104167
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Fortunadreef;Fortunadreef;137296;458591;5.128728;52.115261
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Grauwaartsingel;Grauwaartsingel;132828;456442;5.063639;52.095783
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Koppeldijk;Koppeldijk;137903;452110;5.137917;52.057028
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Manenburg;Manenburg;137033;454871;5.125094;52.081814
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Rachmaninoffplantsoen;Rachmaninoffplantsoen;134794;454928;5.092424;52.082256
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Spinozaweg;Spinozaweg;134249;456130;5.084396;52.093034
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Utrechtseweg;Utrechtseweg;131204;456863;5.039916;52.099503
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Waldeck Pyrmontkade;Waldeck Pyrmontkade;138057;455195;5.140015;52.084762
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Zandpad;Zandpad;135807;457934;5.107032;52.109308
2013;zondag;23-06-2013;25;17:00;22:00;Tafelbomen;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2013;maandag;24-06-2013 t/m 25-06-2013;26;9:00;15:00;Shell/VVN Verkeerspleinen;Azotod;;;;;
2013;vrijdag;28-06-2013 t/m 21-07-2013;26;18:00;23:00;RTL7 tour de jour;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2013;;24-06-2013 t/m 30-06-2013;26;;;The fence of Peace;Isotopenweg;Isotopenweg;132700;458977;5.061612;52.118567
2013;woensdag;26-06-2013 t/m 30-06-2013;26;10:00;18:00;Fleurig;Kasteel de Haar;;;;;
2013;woensdag;26-06-2013;26;13:00;17:00;Wonderlijk ontmoeten;Tigrisdreef;Tigrisdreef;135692;459729;5.105250;52.125437
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Neude;Neude;136588;456080;5.118539;52.092668
2013;zaterdag;06-07-2013;27;11:00;23:00;De Beschaving;Botanische Tuinen ;;;;;
2013;donderdag;27-06-2013;;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2013;zaterdag;29-06-2013;26;7:00;19:00;filmopnames mees kees;Kees van Bohemenhof;Kees van Bohemenhof;131178;456770;5.039548;52.098667
2013;zaterdag;29-06-2013;26;8:00;16:00;Rommelmarkt Schaakwijk;Grootmeesterplein;Grootmeesterplein;134703;458283;5.090900;52.112409
2013;zaterdag;29-06-2013;26;10:00;17:00;10 jaar jubileum unipart;Jan van Galenstraat ;;;;;
2013;zaterdag;29-06-2013;26;10:00;17:00;Braderie Vasco da Gama;Vasco da Gamalaan;Vasco da Gamalaan;135151;453154;5.097740;52.066323
2013;zaterdag;29-06-2013;26;10:00;23:00;Straatfeest Bucheliusstraat;Bucheliusstraat;Bucheliusstraat;136647;457128;5.119335;52.102092
2013;zaterdag;29-06-2013;26;11:00;14:00;Parapluvergunning WKC Parkwijk mobiele muziek;WKC Parkwijk;;;;;
2013;zaterdag;29-06-2013;26;11:00;16:00;Vakantiebeurs;Goylaan;;;;;
2013;zaterdag;29-06-2013;26;11:00;17:00;Zelfgemaakte markt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2013;zaterdag;29-06-2013;26;11:00;18:00;RondomDOM;Diverse locaties binnenstad;;;;;
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Jacobskerkhof;Jacobskerkhof;136429;456319;5.116200;52.094809
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Stadhuisbrug;Stadhuisbrug;136677;455956;5.119840;52.091560
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Griftpark;;;;;
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Domplein;Domplein;136760;455888;5.121057;52.090953
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2013;zaterdag;29-06-2013;26;11:00;23:00;Roze Zaterdag;Lepelenburg;Lepelenburg;137189;455715;5.127324;52.089409
2013;zondag;30;26;12:00;14:30;Moving Comfort Meidenloop;Maliesingel;Maliesingel;137250;455954;5.128195;52.091561
2013;zaterdag;29-06-2013;26;12:00;17:00;Utrechts hockeyteam;Grebbeberglaan;Grebbeberglaan;135131;454574;5.097354;52.079086
2013;zondag;30-06-2016;26;8:00;18:00;lombok voetbalt;Majellapark;Majellapark;134689;456284;5.090816;52.094440
2013;zondag;30-06-2016;26;9:00;13:30;Vrouwentriathlon;Haarrijnse Plas;;;;;
2013;zondag;30-06-2016;26;9:00;13:30;Vrouwentriathlon;Het lint;;;;;
2013;zondag;30-06-2016;26;9:00;17:00;Braderie Kanaleneiland;WKC Kanaleneiland;;;;;
2013;zondag;30-06-2016;26;10:00;17:00;Lentemarkt Marbo;Kanaalstraat;Kanaalstraat;135548;455977;5.103364;52.091710
2013;zondag;30-06-2016;26;10:00;17:00;Buurtfeest themadreven;Tigridreef;;;;;
2013;zondag;30-06-2016;26;13:00;19:00;Activiteitendagen griftpark;Griftpark;;;;;
2013;maandag;01-07-2013 t/m 02-07-2013;27;9:00;19:00;Filmopnames UITfeest;div locaties binnenstad;;;;;
2013;zaterdag;06-07-2013;27;12:00;23:00;Zomerkriebels;Vredenburg Leidsche rijn;;;;;
2013;;01-07-2013 t/m 07-07-2013;27;;;The fence of Peace;Neude;Neude;136588;456080;5.118539;52.092668
2013;dinsdag;02-07-2013;27;17:00;22:30;Regioteam-FC Utrecht;Sportpark de Meern;;;;;
2013;donderdag;04-07-2013;27;15:00;23:00;Schultifest;Cambridgelaan;Cambridgelaan;139998;455070;5.168339;52.083690
2013;zondag;04-07-2013;31;16:00;23:00;Diploma uitreiking;Vogelsanglaan;Vogelsanglaan;137595;457287;5.133167;52.103548
2013;donderdag;04-07-2013;;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2013;zaterdag;05-07-2013 t/m 06-07-2013;27;19:00 11:30;23:00 23:00;Roots in the Park;Julianapark;;;;;
2013;maandag;05-07-2013;27;9:30;12:00;Opening maximapark;Maximapark;;;;;
2013;zondag;07-07-2013;27;14:00;17:00;Kunstwerk voor Lombok;Damstraat;Damstraat;135540;456032;5.103249;52.092205
2013;vrijdag;05-07-2013;27;16:30;20:00;Familiefeest Basisschool;Schoolstraat;Schoolstraat;137270;455870;5.128501;52.090802
2013;Vrijdag;05-07-2013 t/m 07-07-2013;27;08:00 17:00 09:00 ;17:00 04:00 17:00;Shout;Olympos;;;;;
2013;zondag;07-07-2013;27;7:30;22:00;Festival Eigenwijzer;Griftpark;;;;;
2013;zaterdag;06-07-2013;27;9:00;16:00;Waterwinmarkt;Waterwinpark;;;;;
2013;zondag;07-07-2013;27;9:00;18:00;Opendag FC Utrecht;Galgenwaard;;;;;
2013;zaterdag;06-07-2013;27;10:00;17:00;webshopmarkt;Burchtpoort;Burchtpoort;129242;456221;5.011324;52.093644
2013;zaterdag;06-07-2013 t/m 07-07-2013;27;;;Parapluvergunning Vleuterweide Midzomeractiviteit (op de vijver);Wkc Vleuterweide;;;;;
2013;zondag;07-07-2013;27;7:00;0:00;Trailer campagne Nederlands filmfestival;lucasbolwerk;;;;;
2013;zondag;07-07-2013;27;11:00;18:00;De twijnmarkt;Twijnstraat;Twijnstraat;136907;455072;5.123243;52.083621
2013;zondag;07-07-2013;27;13:00;18:30;Schimmelpleinfestival;Schimmelplein;;;;;
2013;maandag;08-07-2013;28;12:30;17:00;Sportdag BSO koko Kinderopvang;Augustusweg;Augustusweg;130096;454794;5.023894;52.080857
2013;zaterdag;13-07-2013 t/m 14-07-2013;28;11:00 13:00;23:00 19:00;Cross Culture Festival;Griftpark;;;;;
2013;;08-07-2013 t/m 14-07-2013;28;;;The fence of Peace;Grasveld monument zuilen;;;;;
2013;maandag;10-07-2013 t/m 12-07-2013;28;0:00;0:00;Chocomel meltdown;Domplein;Domplein;136760;455888;5.121057;52.090953
2013;vrijdag;12-07-2013 t/m 17-07-2013;28;13:00;0:00;Maliebaan Festival;Maliebaan;Maliebaan;137558;455953;5.132693;52.091558
2013;woensdag;10-07-2013;28;14:00;16:30;Bedrijfsuitje ROC;Moreelsepark;Moreelsepark;136296;455579;5.114306;52.088158
2013;donderdag;11-07-2013;28;8:00;18:00;Filmopnames junior festival;Ganzenmarkt;Ganzenmarkt;136624;456022;5.119066;52.092145
